,Method,$\widehat{\beta}$
86,active (shifted),0.3434343434343435
87,active (partial+q_cv),0.37373737373737376
88,active (partial+sep_cv),0.38383838383838387
89,sample everything,0.36363636363636365
90,active (partial),0.37373737373737376
91,active (shifted),0.3434343434343435
92,active (partial+q_cv),0.36363636363636365
93,active (partial+sep_cv),0.38383838383838387
94,sample everything,0.37373737373737376
95,active (partial),0.38383838383838387
96,active (shifted),0.32323232323232326
97,active (partial+q_cv),0.36363636363636365
98,active (partial+sep_cv),0.37373737373737376
99,sample everything,0.33333333333333337
100,active (partial),0.38383838383838387
101,active (shifted),0.3434343434343435
102,active (partial+q_cv),0.37373737373737376
103,active (partial+sep_cv),0.38383838383838387
104,sample everything,0.38383838383838387
105,active (partial),0.37373737373737376
106,active (shifted),0.3434343434343435
107,active (partial+q_cv),0.36363636363636365
108,active (partial+sep_cv),0.37373737373737376
109,sample everything,0.37373737373737376
110,active (partial),0.38383838383838387
111,active (shifted),0.3434343434343435
112,active (partial+q_cv),0.38383838383838387
113,active (partial+sep_cv),0.38383838383838387
114,sample everything,0.36363636363636365
115,active (partial),0.38383838383838387
116,active (shifted),0.3535353535353536
117,active (partial+q_cv),0.37373737373737376
118,active (partial+sep_cv),0.37373737373737376
119,sample everything,0.37373737373737376
120,active (partial),0.37373737373737376
121,active (shifted),0.31313131313131315
122,active (partial+q_cv),0.37373737373737376
123,active (partial+sep_cv),0.38383838383838387
124,sample everything,0.31313131313131315
125,active (partial),0.38383838383838387
126,active (shifted),0.3434343434343435
127,active (partial+q_cv),0.37373737373737376
128,active (partial+sep_cv),0.37373737373737376
129,sample everything,0.3535353535353536
130,active (partial),0.37373737373737376
131,active (shifted),0.3434343434343435
132,active (partial+q_cv),0.3535353535353536
133,active (partial+sep_cv),0.37373737373737376
134,sample everything,0.36363636363636365
135,active (partial),0.37373737373737376
136,active (shifted),0.3434343434343435
137,active (partial+q_cv),0.37373737373737376
138,active (partial+sep_cv),0.37373737373737376
139,sample everything,0.37373737373737376
140,active (partial),0.36363636363636365
141,active (shifted),0.32323232323232326
142,active (partial+q_cv),0.36363636363636365
143,active (partial+sep_cv),0.37373737373737376
144,sample everything,0.3434343434343435
145,active (partial),0.38383838383838387
146,active (shifted),0.33333333333333337
147,active (partial+q_cv),0.37373737373737376
148,active (partial+sep_cv),0.37373737373737376
149,sample everything,0.33333333333333337
150,active (partial),0.393939393939394
151,active (shifted),0.3434343434343435
152,active (partial+q_cv),0.38383838383838387
153,active (partial+sep_cv),0.393939393939394
154,sample everything,0.3535353535353536
155,active (partial),0.37373737373737376
156,active (shifted),0.33333333333333337
157,active (partial+q_cv),0.37373737373737376
158,active (partial+sep_cv),0.37373737373737376
159,sample everything,0.33333333333333337
160,active (partial),0.38383838383838387
161,active (shifted),0.3535353535353536
162,active (partial+q_cv),0.37373737373737376
163,active (partial+sep_cv),0.38383838383838387
164,sample everything,0.36363636363636365
165,active (partial),0.37373737373737376
166,active (shifted),0.33333333333333337
167,active (partial+q_cv),0.36363636363636365
168,active (partial+sep_cv),0.37373737373737376
169,sample everything,0.36363636363636365
170,active (partial),0.38383838383838387
171,active (shifted),0.3434343434343435
172,active (partial+q_cv),0.37373737373737376
173,active (partial+sep_cv),0.38383838383838387
174,sample everything,0.3535353535353536
175,active (partial),0.37373737373737376
176,active (shifted),0.32323232323232326
177,active (partial+q_cv),0.36363636363636365
178,active (partial+sep_cv),0.37373737373737376
179,sample everything,0.33333333333333337
180,active (partial),0.38383838383838387
181,active (shifted),0.3434343434343435
182,active (partial+q_cv),0.37373737373737376
183,active (partial+sep_cv),0.38383838383838387
184,sample everything,0.3535353535353536
185,active (partial),0.38383838383838387
186,active (shifted),0.3535353535353536
187,active (partial+q_cv),0.37373737373737376
188,active (partial+sep_cv),0.38383838383838387
189,sample everything,0.37373737373737376
190,active (partial),0.393939393939394
191,active (shifted),0.3535353535353536
192,active (partial+q_cv),0.37373737373737376
193,active (partial+sep_cv),0.393939393939394
194,sample everything,0.3535353535353536
195,active (partial),0.37373737373737376
196,active (shifted),0.33333333333333337
197,active (partial+q_cv),0.37373737373737376
198,active (partial+sep_cv),0.37373737373737376
199,sample everything,0.36363636363636365
200,active (partial),0.38383838383838387
201,active (shifted),0.3434343434343435
202,active (partial+q_cv),0.37373737373737376
203,active (partial+sep_cv),0.38383838383838387
204,sample everything,0.3535353535353536
205,active (partial),0.38383838383838387
206,active (shifted),0.3434343434343435
207,active (partial+q_cv),0.37373737373737376
208,active (partial+sep_cv),0.38383838383838387
209,sample everything,0.37373737373737376
210,active (partial),0.38383838383838387
211,active (shifted),0.33333333333333337
212,active (partial+q_cv),0.38383838383838387
213,active (partial+sep_cv),0.37373737373737376
214,sample everything,0.3434343434343435
215,active (partial),0.393939393939394
216,active (shifted),0.36363636363636365
217,active (partial+q_cv),0.38383838383838387
218,active (partial+sep_cv),0.393939393939394
219,sample everything,0.37373737373737376
220,active (partial),0.38383838383838387
221,active (shifted),0.3535353535353536
222,active (partial+q_cv),0.38383838383838387
223,active (partial+sep_cv),0.38383838383838387
224,sample everything,0.393939393939394
225,active (partial),0.37373737373737376
226,active (shifted),0.3434343434343435
227,active (partial+q_cv),0.36363636363636365
228,active (partial+sep_cv),0.37373737373737376
229,sample everything,0.3535353535353536
230,active (partial),0.37373737373737376
231,active (shifted),0.33333333333333337
232,active (partial+q_cv),0.36363636363636365
233,active (partial+sep_cv),0.37373737373737376
234,sample everything,0.3434343434343435
235,active (partial),0.37373737373737376
236,active (shifted),0.3434343434343435
237,active (partial+q_cv),0.36363636363636365
238,active (partial+sep_cv),0.37373737373737376
239,sample everything,0.36363636363636365
240,active (partial),0.38383838383838387
241,active (shifted),0.3535353535353536
242,active (partial+q_cv),0.38383838383838387
243,active (partial+sep_cv),0.38383838383838387
244,sample everything,0.36363636363636365
245,active (partial),0.38383838383838387
246,active (shifted),0.3434343434343435
247,active (partial+q_cv),0.37373737373737376
248,active (partial+sep_cv),0.38383838383838387
249,sample everything,0.37373737373737376
250,active (partial),0.37373737373737376
251,active (shifted),0.36363636363636365
252,active (partial+q_cv),0.37373737373737376
253,active (partial+sep_cv),0.37373737373737376
254,sample everything,0.36363636363636365
255,active (partial),0.38383838383838387
256,active (shifted),0.3434343434343435
257,active (partial+q_cv),0.38383838383838387
258,active (partial+sep_cv),0.38383838383838387
259,sample everything,0.3535353535353536
260,active (partial),0.36363636363636365
261,active (shifted),0.32323232323232326
262,active (partial+q_cv),0.36363636363636365
263,active (partial+sep_cv),0.36363636363636365
264,sample everything,0.3434343434343435
265,active (partial),0.37373737373737376
266,active (shifted),0.3434343434343435
267,active (partial+q_cv),0.37373737373737376
268,active (partial+sep_cv),0.37373737373737376
269,sample everything,0.36363636363636365
270,active (partial),0.393939393939394
271,active (shifted),0.36363636363636365
272,active (partial+q_cv),0.38383838383838387
273,active (partial+sep_cv),0.393939393939394
274,sample everything,0.38383838383838387
275,active (partial),0.393939393939394
276,active (shifted),0.36363636363636365
277,active (partial+q_cv),0.38383838383838387
278,active (partial+sep_cv),0.393939393939394
279,sample everything,0.4040404040404041
280,active (partial),0.38383838383838387
281,active (shifted),0.3535353535353536
282,active (partial+q_cv),0.37373737373737376
283,active (partial+sep_cv),0.38383838383838387
284,sample everything,0.3535353535353536
285,active (partial),0.38383838383838387
286,active (shifted),0.3434343434343435
287,active (partial+q_cv),0.37373737373737376
288,active (partial+sep_cv),0.38383838383838387
289,sample everything,0.3434343434343435
290,active (partial),0.37373737373737376
291,active (shifted),0.3434343434343435
292,active (partial+q_cv),0.37373737373737376
293,active (partial+sep_cv),0.38383838383838387
294,sample everything,0.37373737373737376
295,active (partial),0.4040404040404041
296,active (shifted),0.36363636363636365
297,active (partial+q_cv),0.38383838383838387
298,active (partial+sep_cv),0.38383838383838387
299,sample everything,0.36363636363636365
300,active (partial),0.38383838383838387
301,active (shifted),0.3434343434343435
302,active (partial+q_cv),0.36363636363636365
303,active (partial+sep_cv),0.38383838383838387
304,sample everything,0.36363636363636365
305,active (partial),0.38383838383838387
306,active (shifted),0.3535353535353536
307,active (partial+q_cv),0.37373737373737376
308,active (partial+sep_cv),0.38383838383838387
309,sample everything,0.3535353535353536
310,active (partial),0.393939393939394
311,active (shifted),0.3535353535353536
312,active (partial+q_cv),0.38383838383838387
313,active (partial+sep_cv),0.38383838383838387
314,sample everything,0.3535353535353536
315,active (partial),0.37373737373737376
316,active (shifted),0.33333333333333337
317,active (partial+q_cv),0.36363636363636365
318,active (partial+sep_cv),0.37373737373737376
319,sample everything,0.3434343434343435
320,active (partial),0.37373737373737376
321,active (shifted),0.3434343434343435
322,active (partial+q_cv),0.36363636363636365
323,active (partial+sep_cv),0.37373737373737376
324,sample everything,0.37373737373737376
325,active (partial),0.38383838383838387
326,active (shifted),0.3434343434343435
327,active (partial+q_cv),0.37373737373737376
328,active (partial+sep_cv),0.38383838383838387
329,sample everything,0.3535353535353536
330,active (partial),0.38383838383838387
331,active (shifted),0.33333333333333337
332,active (partial+q_cv),0.36363636363636365
333,active (partial+sep_cv),0.37373737373737376
334,sample everything,0.36363636363636365
335,active (partial),0.38383838383838387
336,active (shifted),0.33333333333333337
337,active (partial+q_cv),0.37373737373737376
338,active (partial+sep_cv),0.37373737373737376
339,sample everything,0.3434343434343435
340,active (partial),0.38383838383838387
341,active (shifted),0.33333333333333337
342,active (partial+q_cv),0.37373737373737376
343,active (partial+sep_cv),0.37373737373737376
344,sample everything,0.33333333333333337
345,active (partial),0.393939393939394
346,active (shifted),0.31313131313131315
347,active (partial+q_cv),0.38383838383838387
348,active (partial+sep_cv),0.393939393939394
349,sample everything,0.31313131313131315
350,active (partial),0.38383838383838387
351,active (shifted),0.33333333333333337
352,active (partial+q_cv),0.37373737373737376
353,active (partial+sep_cv),0.38383838383838387
354,sample everything,0.3434343434343435
355,active (partial),0.393939393939394
356,active (shifted),0.3535353535353536
357,active (partial+q_cv),0.38383838383838387
358,active (partial+sep_cv),0.393939393939394
359,sample everything,0.37373737373737376
360,active (partial),0.37373737373737376
361,active (shifted),0.3434343434343435
362,active (partial+q_cv),0.38383838383838387
363,active (partial+sep_cv),0.38383838383838387
364,sample everything,0.3434343434343435
365,active (partial),0.393939393939394
366,active (shifted),0.3535353535353536
367,active (partial+q_cv),0.37373737373737376
368,active (partial+sep_cv),0.38383838383838387
369,sample everything,0.36363636363636365
370,active (partial),0.393939393939394
371,active (shifted),0.30303030303030304
372,active (partial+q_cv),0.38383838383838387
373,active (partial+sep_cv),0.38383838383838387
374,sample everything,0.30303030303030304
375,active (partial),0.37373737373737376
376,active (shifted),0.3434343434343435
377,active (partial+q_cv),0.36363636363636365
378,active (partial+sep_cv),0.37373737373737376
379,sample everything,0.37373737373737376
380,active (partial),0.38383838383838387
381,active (shifted),0.33333333333333337
382,active (partial+q_cv),0.36363636363636365
383,active (partial+sep_cv),0.37373737373737376
384,sample everything,0.38383838383838387
385,active (partial),0.4040404040404041
386,active (shifted),0.37373737373737376
387,active (partial+q_cv),0.38383838383838387
388,active (partial+sep_cv),0.4040404040404041
389,sample everything,0.393939393939394
390,active (partial),0.37373737373737376
391,active (shifted),0.33333333333333337
392,active (partial+q_cv),0.36363636363636365
393,active (partial+sep_cv),0.37373737373737376
394,sample everything,0.36363636363636365
395,active (partial),0.38383838383838387
396,active (shifted),0.33333333333333337
397,active (partial+q_cv),0.37373737373737376
398,active (partial+sep_cv),0.38383838383838387
399,sample everything,0.3535353535353536
400,active (partial),0.38383838383838387
401,active (shifted),0.3535353535353536
402,active (partial+q_cv),0.37373737373737376
403,active (partial+sep_cv),0.38383838383838387
404,sample everything,0.37373737373737376
405,active (partial),0.38383838383838387
406,active (shifted),0.3434343434343435
407,active (partial+q_cv),0.36363636363636365
408,active (partial+sep_cv),0.38383838383838387
409,sample everything,0.36363636363636365
410,active (partial),0.38383838383838387
411,active (shifted),0.3434343434343435
412,active (partial+q_cv),0.37373737373737376
413,active (partial+sep_cv),0.38383838383838387
414,sample everything,0.36363636363636365
415,active (partial),0.37373737373737376
416,active (shifted),0.33333333333333337
417,active (partial+q_cv),0.36363636363636365
418,active (partial+sep_cv),0.37373737373737376
419,sample everything,0.3434343434343435
420,active (partial),0.37373737373737376
421,active (shifted),0.33333333333333337
422,active (partial+q_cv),0.37373737373737376
423,active (partial+sep_cv),0.37373737373737376
424,sample everything,0.3434343434343435
425,active (partial),0.36363636363636365
426,active (shifted),0.3434343434343435
427,active (partial+q_cv),0.36363636363636365
428,active (partial+sep_cv),0.37373737373737376
429,sample everything,0.36363636363636365
430,active (partial),0.37373737373737376
431,active (shifted),0.3535353535353536
432,active (partial+q_cv),0.37373737373737376
433,active (partial+sep_cv),0.38383838383838387
434,sample everything,0.37373737373737376
435,active (partial),0.393939393939394
436,active (shifted),0.30303030303030304
437,active (partial+q_cv),0.37373737373737376
438,active (partial+sep_cv),0.38383838383838387
439,sample everything,0.30303030303030304
440,active (partial),0.37373737373737376
441,active (shifted),0.3434343434343435
442,active (partial+q_cv),0.36363636363636365
443,active (partial+sep_cv),0.37373737373737376
444,sample everything,0.393939393939394
445,active (partial),0.36363636363636365
446,active (shifted),0.32323232323232326
447,active (partial+q_cv),0.36363636363636365
448,active (partial+sep_cv),0.37373737373737376
449,sample everything,0.33333333333333337
450,active (partial),0.38383838383838387
451,active (shifted),0.3434343434343435
452,active (partial+q_cv),0.37373737373737376
453,active (partial+sep_cv),0.38383838383838387
454,sample everything,0.3535353535353536
455,active (partial),0.36363636363636365
456,active (shifted),0.33333333333333337
457,active (partial+q_cv),0.37373737373737376
458,active (partial+sep_cv),0.37373737373737376
459,sample everything,0.3535353535353536
460,active (partial),0.36363636363636365
461,active (shifted),0.33333333333333337
462,active (partial+q_cv),0.3535353535353536
463,active (partial+sep_cv),0.36363636363636365
464,sample everything,0.3535353535353536
465,active (partial),0.38383838383838387
466,active (shifted),0.3535353535353536
467,active (partial+q_cv),0.37373737373737376
468,active (partial+sep_cv),0.38383838383838387
469,sample everything,0.3535353535353536
470,active (partial),0.38383838383838387
471,active (shifted),0.3434343434343435
472,active (partial+q_cv),0.37373737373737376
473,active (partial+sep_cv),0.38383838383838387
474,sample everything,0.38383838383838387
475,active (partial),0.38383838383838387
476,active (shifted),0.36363636363636365
477,active (partial+q_cv),0.38383838383838387
478,active (partial+sep_cv),0.38383838383838387
479,sample everything,0.38383838383838387
480,active (partial),0.38383838383838387
481,active (shifted),0.3434343434343435
482,active (partial+q_cv),0.37373737373737376
483,active (partial+sep_cv),0.37373737373737376
484,sample everything,0.3434343434343435
485,active (partial),0.393939393939394
486,active (shifted),0.36363636363636365
487,active (partial+q_cv),0.38383838383838387
488,active (partial+sep_cv),0.38383838383838387
489,sample everything,0.36363636363636365
490,active (partial),0.37373737373737376
491,active (shifted),0.3434343434343435
492,active (partial+q_cv),0.36363636363636365
493,active (partial+sep_cv),0.37373737373737376
494,sample everything,0.38383838383838387
495,active (partial),0.37373737373737376
496,active (shifted),0.3434343434343435
497,active (partial+q_cv),0.37373737373737376
498,active (partial+sep_cv),0.37373737373737376
499,sample everything,0.3535353535353536
500,active (partial),0.38383838383838387
501,active (shifted),0.36363636363636365
502,active (partial+q_cv),0.37373737373737376
503,active (partial+sep_cv),0.38383838383838387
504,sample everything,0.38383838383838387
505,active (partial),0.38383838383838387
506,active (shifted),0.3434343434343435
507,active (partial+q_cv),0.36363636363636365
508,active (partial+sep_cv),0.38383838383838387
509,sample everything,0.36363636363636365
510,active (partial),0.37373737373737376
511,active (shifted),0.3535353535353536
512,active (partial+q_cv),0.38383838383838387
513,active (partial+sep_cv),0.38383838383838387
514,sample everything,0.36363636363636365
515,active (partial),0.38383838383838387
516,active (shifted),0.3535353535353536
517,active (partial+q_cv),0.37373737373737376
518,active (partial+sep_cv),0.393939393939394
519,sample everything,0.36363636363636365
520,active (partial),0.38383838383838387
521,active (shifted),0.36363636363636365
522,active (partial+q_cv),0.38383838383838387
523,active (partial+sep_cv),0.38383838383838387
524,sample everything,0.37373737373737376
525,active (partial),0.36363636363636365
526,active (shifted),0.3434343434343435
527,active (partial+q_cv),0.36363636363636365
528,active (partial+sep_cv),0.36363636363636365
529,sample everything,0.36363636363636365
530,active (partial),0.37373737373737376
531,active (shifted),0.3434343434343435
532,active (partial+q_cv),0.36363636363636365
533,active (partial+sep_cv),0.38383838383838387
534,sample everything,0.3434343434343435
535,active (partial),0.38383838383838387
536,active (shifted),0.3434343434343435
537,active (partial+q_cv),0.36363636363636365
538,active (partial+sep_cv),0.37373737373737376
539,sample everything,0.3434343434343435
540,active (partial),0.36363636363636365
541,active (shifted),0.3434343434343435
542,active (partial+q_cv),0.36363636363636365
543,active (partial+sep_cv),0.37373737373737376
544,sample everything,0.36363636363636365
545,active (partial),0.38383838383838387
546,active (shifted),0.3434343434343435
547,active (partial+q_cv),0.37373737373737376
548,active (partial+sep_cv),0.37373737373737376
549,sample everything,0.36363636363636365
550,active (partial),0.38383838383838387
551,active (shifted),0.3434343434343435
552,active (partial+q_cv),0.37373737373737376
553,active (partial+sep_cv),0.38383838383838387
554,sample everything,0.37373737373737376
555,active (partial),0.393939393939394
556,active (shifted),0.3535353535353536
557,active (partial+q_cv),0.37373737373737376
558,active (partial+sep_cv),0.38383838383838387
559,sample everything,0.38383838383838387
560,active (partial),0.37373737373737376
561,active (shifted),0.33333333333333337
562,active (partial+q_cv),0.37373737373737376
563,active (partial+sep_cv),0.37373737373737376
564,sample everything,0.3434343434343435
565,active (partial),0.37373737373737376
566,active (shifted),0.3434343434343435
567,active (partial+q_cv),0.37373737373737376
568,active (partial+sep_cv),0.38383838383838387
569,sample everything,0.36363636363636365
570,active (partial),0.37373737373737376
571,active (shifted),0.33333333333333337
572,active (partial+q_cv),0.36363636363636365
573,active (partial+sep_cv),0.37373737373737376
574,sample everything,0.3535353535353536
575,active (partial),0.38383838383838387
576,active (shifted),0.3434343434343435
577,active (partial+q_cv),0.38383838383838387
578,active (partial+sep_cv),0.38383838383838387
579,sample everything,0.3535353535353536
580,active (partial),0.37373737373737376
581,active (shifted),0.3434343434343435
582,active (partial+q_cv),0.37373737373737376
583,active (partial+sep_cv),0.38383838383838387
584,sample everything,0.3434343434343435
585,active (partial),0.38383838383838387
586,active (shifted),0.3434343434343435
587,active (partial+q_cv),0.38383838383838387
588,active (partial+sep_cv),0.38383838383838387
589,sample everything,0.36363636363636365
590,active (partial),0.37373737373737376
591,active (shifted),0.3535353535353536
592,active (partial+q_cv),0.37373737373737376
593,active (partial+sep_cv),0.38383838383838387
594,sample everything,0.36363636363636365
595,active (partial),0.38383838383838387
596,active (shifted),0.3535353535353536
597,active (partial+q_cv),0.36363636363636365
598,active (partial+sep_cv),0.37373737373737376
599,sample everything,0.37373737373737376
600,active (partial),0.38383838383838387
601,active (shifted),0.33333333333333337
602,active (partial+q_cv),0.37373737373737376
603,active (partial+sep_cv),0.38383838383838387
604,sample everything,0.33333333333333337
605,active (partial),0.38383838383838387
606,active (shifted),0.3434343434343435
607,active (partial+q_cv),0.36363636363636365
608,active (partial+sep_cv),0.38383838383838387
609,sample everything,0.37373737373737376
610,active (partial),0.393939393939394
611,active (shifted),0.36363636363636365
612,active (partial+q_cv),0.38383838383838387
613,active (partial+sep_cv),0.38383838383838387
614,sample everything,0.4040404040404041
615,active (partial),0.393939393939394
616,active (shifted),0.3535353535353536
617,active (partial+q_cv),0.38383838383838387
618,active (partial+sep_cv),0.38383838383838387
619,sample everything,0.38383838383838387
620,active (partial),0.37373737373737376
621,active (shifted),0.36363636363636365
622,active (partial+q_cv),0.37373737373737376
623,active (partial+sep_cv),0.393939393939394
624,sample everything,0.38383838383838387
625,active (partial),0.37373737373737376
626,active (shifted),0.33333333333333337
627,active (partial+q_cv),0.36363636363636365
628,active (partial+sep_cv),0.37373737373737376
629,sample everything,0.3434343434343435
630,active (partial),0.393939393939394
631,active (shifted),0.3535353535353536
632,active (partial+q_cv),0.38383838383838387
633,active (partial+sep_cv),0.393939393939394
634,sample everything,0.3535353535353536
635,active (partial),0.37373737373737376
636,active (shifted),0.32323232323232326
637,active (partial+q_cv),0.37373737373737376
638,active (partial+sep_cv),0.37373737373737376
639,sample everything,0.32323232323232326
640,active (partial),0.37373737373737376
641,active (shifted),0.3434343434343435
642,active (partial+q_cv),0.36363636363636365
643,active (partial+sep_cv),0.37373737373737376
644,sample everything,0.3535353535353536
645,active (partial),0.38383838383838387
646,active (shifted),0.3434343434343435
647,active (partial+q_cv),0.38383838383838387
648,active (partial+sep_cv),0.38383838383838387
649,sample everything,0.3535353535353536
650,active (partial),0.38383838383838387
651,active (shifted),0.3434343434343435
652,active (partial+q_cv),0.37373737373737376
653,active (partial+sep_cv),0.38383838383838387
654,sample everything,0.3434343434343435
655,active (partial),0.38383838383838387
656,active (shifted),0.3535353535353536
657,active (partial+q_cv),0.37373737373737376
658,active (partial+sep_cv),0.38383838383838387
659,sample everything,0.36363636363636365
660,active (partial),0.37373737373737376
661,active (shifted),0.33333333333333337
662,active (partial+q_cv),0.36363636363636365
663,active (partial+sep_cv),0.37373737373737376
664,sample everything,0.3535353535353536
665,active (partial),0.37373737373737376
666,active (shifted),0.3434343434343435
667,active (partial+q_cv),0.37373737373737376
668,active (partial+sep_cv),0.37373737373737376
669,sample everything,0.36363636363636365
670,active (partial),0.38383838383838387
671,active (shifted),0.36363636363636365
672,active (partial+q_cv),0.38383838383838387
673,active (partial+sep_cv),0.38383838383838387
674,sample everything,0.393939393939394
675,active (partial),0.38383838383838387
676,active (shifted),0.3434343434343435
677,active (partial+q_cv),0.37373737373737376
678,active (partial+sep_cv),0.38383838383838387
679,sample everything,0.36363636363636365
680,active (partial),0.38383838383838387
681,active (shifted),0.3535353535353536
682,active (partial+q_cv),0.37373737373737376
683,active (partial+sep_cv),0.38383838383838387
684,sample everything,0.38383838383838387
685,active (partial),0.37373737373737376
686,active (shifted),0.3434343434343435
687,active (partial+q_cv),0.36363636363636365
688,active (partial+sep_cv),0.37373737373737376
689,sample everything,0.3535353535353536
690,active (partial),0.37373737373737376
691,active (shifted),0.3434343434343435
692,active (partial+q_cv),0.37373737373737376
693,active (partial+sep_cv),0.37373737373737376
694,sample everything,0.38383838383838387
695,active (partial),0.38383838383838387
696,active (shifted),0.3434343434343435
697,active (partial+q_cv),0.37373737373737376
698,active (partial+sep_cv),0.38383838383838387
699,sample everything,0.36363636363636365
700,active (partial),0.37373737373737376
701,active (shifted),0.3535353535353536
702,active (partial+q_cv),0.36363636363636365
703,active (partial+sep_cv),0.38383838383838387
704,sample everything,0.3535353535353536
705,active (partial),0.38383838383838387
706,active (shifted),0.3434343434343435
707,active (partial+q_cv),0.36363636363636365
708,active (partial+sep_cv),0.38383838383838387
709,sample everything,0.36363636363636365
710,active (partial),0.393939393939394
711,active (shifted),0.3535353535353536
712,active (partial+q_cv),0.38383838383838387
713,active (partial+sep_cv),0.393939393939394
714,sample everything,0.38383838383838387
715,active (partial),0.38383838383838387
716,active (shifted),0.3535353535353536
717,active (partial+q_cv),0.37373737373737376
718,active (partial+sep_cv),0.38383838383838387
719,sample everything,0.38383838383838387
720,active (partial),0.38383838383838387
721,active (shifted),0.3434343434343435
722,active (partial+q_cv),0.37373737373737376
723,active (partial+sep_cv),0.37373737373737376
724,sample everything,0.3535353535353536
725,active (partial),0.38383838383838387
726,active (shifted),0.33333333333333337
727,active (partial+q_cv),0.37373737373737376
728,active (partial+sep_cv),0.38383838383838387
729,sample everything,0.3535353535353536
730,active (partial),0.4040404040404041
731,active (shifted),0.3434343434343435
732,active (partial+q_cv),0.393939393939394
733,active (partial+sep_cv),0.4040404040404041
734,sample everything,0.3434343434343435
735,active (partial),0.37373737373737376
736,active (shifted),0.32323232323232326
737,active (partial+q_cv),0.36363636363636365
738,active (partial+sep_cv),0.37373737373737376
739,sample everything,0.32323232323232326
740,active (partial),0.37373737373737376
741,active (shifted),0.3535353535353536
742,active (partial+q_cv),0.37373737373737376
743,active (partial+sep_cv),0.38383838383838387
744,sample everything,0.37373737373737376
745,active (partial),0.38383838383838387
746,active (shifted),0.3434343434343435
747,active (partial+q_cv),0.37373737373737376
748,active (partial+sep_cv),0.38383838383838387
749,sample everything,0.3434343434343435
750,active (partial),0.37373737373737376
751,active (shifted),0.3535353535353536
752,active (partial+q_cv),0.37373737373737376
753,active (partial+sep_cv),0.38383838383838387
754,sample everything,0.38383838383838387
755,active (partial),0.38383838383838387
756,active (shifted),0.3434343434343435
757,active (partial+q_cv),0.37373737373737376
758,active (partial+sep_cv),0.38383838383838387
759,sample everything,0.3535353535353536
760,active (partial),0.38383838383838387
